contest_id,index,name,rating,tags,solved_count
130,B,Gnikool Ssalg,1400.0,"*special, implementation, strings",563
130,A,Hexagonal numbers,900.0,"*special, implementation",1941
129,B,Students and Shoelaces,1200.0,"brute force, dfs and similar, graphs, implementation",13942
129,A,Cookies,900.0,implementation,25233
128,E,Birthday,2900.0,"geometry, math",113
128,D,Numbers,2000.0,"constructive algorithms, implementation",1262
128,C,Games with Rectangle,2000.0,"combinatorics, dp",3244
128,B,String,2100.0,"brute force, constructive algorithms, hashing, implementation, string suffix structures, strings",2883
128,A,Statues,1500.0,dfs and similar,3511
127,B,Canvas Frames,1000.0,implementation,10453
127,A,Wasted Time,900.0,geometry,12612
126,E,Pills,2900.0,"brute force, flows",98
126,D,Fibonacci Sums,2300.0,"dp, math",951
126,C,E-reader Display,2000.0,"constructive algorithms, greedy",818
126,B,Password,1700.0,"binary search, dp, hashing, string suffix structures, strings",24869
126,A,Hot Bath,1900.0,"binary search, brute force, math",1598
125,E,MST Company,2400.0,"binary search, graphs",1441
125,D,Two progressions,2200.0,"constructive algorithms, greedy",440
125,C,Hobbits' Party,1600.0,"constructive algorithms, greedy",1088
125,B,Simple XML,1000.0,implementation,3719
125,A,Measuring Lengths in Baden,1400.0,math,3248
124,B,Permutations,1400.0,"brute force, combinatorics, implementation",4889
124,A,The number of positions,1000.0,math,44263
123,E,Maze,2500.0,"dfs and similar, dp, probabilities, trees",805
123,D,String,2300.0,string suffix structures,1434
123,C,Brackets,2300.0,"combinatorics, dp, greedy",728
123,B,Squares,1800.0,math,1310
123,A,Prime Permutation,1300.0,"implementation, number theory, strings",3991
122,B,Lucky Substring,1000.0,"brute force, implementation",13279
122,A,Lucky Division,1000.0,"brute force, number theory",150265
121,E,Lucky Array,2400.0,data structures,2061
121,D,Lucky Segments,2500.0,"binary search, implementation, two pointers",331
121,C,Lucky Permutation,1900.0,"brute force, combinatorics, number theory",1438
121,B,Lucky Transformation,1500.0,strings,2822
121,A,Lucky Sum,1100.0,implementation,10571
120,J,Minimum Sum,1900.0,"divide and conquer, geometry, sortings",1024
120,I,Luck is in Numbers,2200.0,greedy,316
120,H,Brevity is Soul of Wit,1800.0,graph matchings,1593
120,G,Boom,1800.0,implementation,719
120,F,Spiders,1400.0,"dp, greedy, trees",4132
120,E,Put Knight!,1400.0,"games, math",2965
120,D,Three Sons,1400.0,brute force,2103
120,C,Winnie-the-Pooh and honey,1100.0,"implementation, math",3954
120,B,Quiz League,1100.0,implementation,3671
120,A,Elevator,1000.0,"brute force, implementation, math",5676
119,E,Alternative Reality,2400.0,geometry,123
119,D,String Transformation,2500.0,"hashing, strings",628
119,C,Education Reform,2000.0,dp,1046
119,B,Before Exam,1900.0,"constructive algorithms, implementation, sortings",1138
119,A,Epic Game,800.0,implementation,29599
118,E,Bertown roads,2000.0,"dfs and similar, graphs",8469
118,D,Caesar's Legions,1700.0,dp,20596
118,C,Fancy Number,1900.0,"brute force, greedy, sortings, strings",2877
118,B,Present from Lena,1000.0,"constructive algorithms, implementation",34646
118,A,String Task,1000.0,"implementation, strings",231979
117,E,Tree or not Tree,2900.0,"data structures, divide and conquer, graphs, implementation, trees",416
117,D,Not Quick Transformation,2500.0,"divide and conquer, math",369
117,C,Cycle,2000.0,"dfs and similar, graphs",2977
117,B,Very Interesting Game,1800.0,"brute force, number theory",1743
117,A,Elevator,1300.0,"implementation, math",2227
116,B,Little Pigs and Wolves,1100.0,"greedy, implementation",14622
116,A,Tram,800.0,implementation,177058
115,E,Linear Kingdom Races,2400.0,"data structures, dp",2220
115,D,Unambiguous Arithmetic Expression,2600.0,"dp, expression parsing",454
115,C,Plumber,2200.0,math,677
115,B,Lawnmower,1500.0,"greedy, sortings",2843
115,A,Party,900.0,"dfs and similar, graphs, trees",43536
114,B,PFAST Inc.,1500.0,"bitmasks, brute force, graphs",4265
114,A,Cifera,1000.0,math,15090
113,E,Sleeping,2700.0,"combinatorics, implementation, math",142
113,D,Museum,2700.0,"math, matrices, probabilities",827
113,C,Double Happiness,2200.0,"brute force, math, number theory",1461
113,B,Petr#,2000.0,"brute force, data structures, hashing, strings",3261
113,A,Grammar Lessons,1600.0,"implementation, strings",2604
112,B,Petya and Square,1200.0,"implementation, math",4555
112,A,Petya and Strings,800.0,"implementation, strings",288270
111,E,Petya and Rectangle,2900.0,,74
111,D,Petya and Coloring,2300.0,"combinatorics, dp",905
111,C,Petya and Spiders,2100.0,"bitmasks, dp, dsu",1585
111,B,Petya and Divisors,1900.0,"binary search, data structures, number theory",4106
111,A,Petya and Inequiations,1400.0,greedy,5179
110,B,Lucky String,1100.0,"constructive algorithms, strings",11028
110,A,Nearly Lucky Number,800.0,implementation,200157
109,E,Lucky Interval,2700.0,"brute force, math",113
109,D,Lucky Sorting,2000.0,"constructive algorithms, sortings",895
109,C,Lucky Tree,1900.0,"dp, dsu, trees",4143
109,B,Lucky Probability,1900.0,"brute force, probabilities",1783
109,A,Lucky Sum of Digits,1000.0,"brute force, implementation",19848
108,B,Datatypes,1400.0,"math, sortings",2740
108,A,Palindromic Times,1000.0,"implementation, strings",10382
107,E,Darts,2700.0,"geometry, probabilities",151
107,D,Crime Management,2400.0,"dp, graphs, matrices",489
107,C,Arrangement,2400.0,"bitmasks, dp",462
107,B,Basketball Team,1600.0,"combinatorics, dp, math, probabilities",4281
107,A,Dorm Water Supply,1400.0,"dfs and similar, graphs",5921
106,E,Space Rescuers,2100.0,"geometry, ternary search",997
106,D,Treasure Island,1700.0,"brute force, implementation",1471
106,C,Buns,1700.0,dp,7077
106,B,Choosing Laptop,1000.0,"brute force, implementation",6875
106,A,Card Game,1000.0,implementation,8544
105,E,Lift and Throw,2500.0,brute force,212
105,D,Entertaining Geodetics,2700.0,"brute force, dsu, implementation",145
105,C,Item World,2200.0,"brute force, implementation, sortings",391
105,B,Dark Assembly,1800.0,"brute force, probabilities",907
105,A,Transmigration,1700.0,implementation,2023
104,A,Blackjack,800.0,implementation,17176
103,E,Buying Sets,2900.0,"flows, graph matchings",1069
103,D,Time to Raid Cowavans,2100.0,"brute force, data structures, sortings",2541
103,C,Russian Roulette,1900.0,"constructive algorithms, greedy",1050
103,B,Cthulhu,1500.0,"dfs and similar, dsu, graphs",10707
103,A,Testing Pants for Sadness,1100.0,"greedy, implementation, math",6581
102,B,Sum of Digits,1000.0,implementation,31996
102,A,Clothes,1200.0,brute force,3423
101,E,Candies and Stones,2500.0,"divide and conquer, dp",604
101,D,Castle,2300.0,"dp, greedy, probabilities, sortings, trees",793
101,C,Vectors,2000.0,"implementation, math",824
101,B,Buses,1700.0,"binary search, data structures, dp",3198
101,A,Homework,1200.0,greedy,4375
100,J,Interval Coloring,2400.0,"*special, greedy, math",76
100,I,Rotation,1500.0,"*special, geometry, math",430
100,H,Battleship,2100.0,"*special, dfs and similar, implementation",93
100,G,Name the album,1800.0,"*special, data structures, implementation",143
100,F,Polynom,1800.0,"*special, implementation",159
100,E,Lamps in a Line,1600.0,"*special, math",305
100,D,World of Mouth,1500.0,"*special, strings",365
100,C,A+B,1400.0,"*special, implementation",627
100,B,Friendly Numbers,1500.0,"*special, implementation",581
100,A,Carpeting the Room,1100.0,"*special, implementation",1025
99,B,Help Chef Gerasim,1300.0,"implementation, sortings",3218
99,A,Help Far Away Kingdom,800.0,strings,7738
98,E,Help Shrek and Donkey,2700.0,"dp, games, math, probabilities",558
98,D,Help Monks,2500.0,constructive algorithms,200
98,C,Help Greg the Dwarf,2500.0,"geometry, ternary search",347
98,B,Help King,2200.0,"implementation, probabilities, trees",153
98,A,Help Victoria the Wise,1700.0,"brute force, implementation",1349
97,E,Leaders,2200.0,"dfs and similar, dsu, graphs, trees",432
97,D,Robot in Basement,2700.0,"bitmasks, brute force, implementation",290
97,C,Winning Strategy,2400.0,"binary search, graphs, math, shortest paths",354
97,B,Superset,2300.0,"constructive algorithms, divide and conquer",1002
97,A,Domino,2400.0,"brute force, implementation",336
96,B,Lucky Numbers (easy),1300.0,"binary search, bitmasks, brute force",19241
96,A,Football,900.0,"implementation, strings",194187
95,E,Lucky Country,2500.0,"dp, dsu, graphs",1927
95,D,Horse Races,2500.0,"dp, math",504
95,C,Volleyball,1900.0,shortest paths,3394
95,B,Lucky Numbers,1800.0,"dp, greedy",1400
95,A,Hockey,1600.0,"implementation, strings",1857
94,B,Friends,1300.0,"graphs, implementation, math",5383
94,A,Restoring Password,900.0,"implementation, strings",12297
93,E,Lostborn,2600.0,"dp, math, number theory",540
93,D,Flags,2500.0,"dp, math, matrices",445
93,C,Azembler,2500.0,"brute force, implementation",450
93,B,End of Exams,1900.0,greedy,991
93,A,Frames,1700.0,implementation,2077
92,B,Binary Number,1300.0,greedy,5368
92,A,Chips,800.0,"implementation, math",21552
91,E,Igloo Skyscraper,2500.0,"data structures, geometry",671
91,D,Grocer's Problem,2600.0,"constructive algorithms, graphs, greedy",297
91,C,Ski Base,2300.0,"combinatorics, dsu, graphs",1013
91,B,Queue,1500.0,"binary search, data structures",7773
91,A,Newspaper Headline,1500.0,"greedy, strings",3959
90,B,African Crossword,1100.0,"implementation, strings",5721
90,A,Cableway,1000.0,"greedy, math",5504
89,E,Fire and Ice,2900.0,greedy,118
89,D,Space mines,2500.0,geometry,268
89,C,Chip Play,2300.0,"brute force, data structures, implementation",688
89,B,Widget Library,2300.0,"dp, expression parsing, graphs, implementation",610
89,A,Robbery,1800.0,greedy,1615
88,B,Keyboard,1500.0,implementation,5267
88,A,Chord,1200.0,"brute force, implementation",4092
87,E,Mogohu-Rea Idol,2600.0,geometry,760
87,D,Beautiful Road,2300.0,"dfs and similar, dp, dsu, graphs, implementation, sortings, trees",1057
87,C,Interesting Game,2000.0,"dp, games, math",1699
87,B,Vasya and Types,1800.0,"implementation, strings",1265
87,A,Trains,1500.0,"implementation, math",5822
86,E,Long sequence,2700.0,"brute force, math, matrices",205
86,D,Powerful array,2200.0,"data structures, implementation, math, two pointers",16929
86,C,Genetic engineering,2500.0,"dp, string suffix structures, trees",866
86,B,Tetris revisited,2200.0,"constructive algorithms, graph matchings, greedy, math",454
86,A,Reflection,1600.0,math,1661
85,E,Guard Towers,2600.0,"binary search, dsu, geometry, graphs, sortings",1103
85,D,Sum of Medians,2300.0,"binary search, brute force, data structures, implementation",2421
85,C,Petya and Tree,2200.0,"binary search, dfs and similar, probabilities, sortings, trees",623
85,B,Embassy Queue,1800.0,"data structures, greedy",1083
85,A,Domino,1300.0,"constructive algorithms, implementation",2025
84,C,Biathlon,1700.0,"binary search, implementation",1859
84,A,Toy Army,900.0,"math, number theory",16631
83,E,Two Subsequences,2800.0,"bitmasks, dp",544
83,D,Numbers,2400.0,"dp, math, number theory",1033
83,C,Track,2400.0,"graphs, greedy, shortest paths",476
83,B,Doctor,1800.0,"binary search, math, sortings",1895
83,A,Magical Array,1300.0,math,6865
82,E,Corridor,2600.0,geometry,248
82,D,Two out of Three,2000.0,dp,2302
82,C,General Mobilization,2000.0,"data structures, dfs and similar, sortings",872
82,B,Sets,1700.0,"constructive algorithms, hashing, implementation",2337
82,A,Double Cola,1100.0,"implementation, math",32260
81,E,Pairs,2700.0,"dfs and similar, dp, dsu, graphs, implementation, trees",400
81,D,Polycarp's Picture Gallery,2100.0,"constructive algorithms, greedy",806
81,C,Average Score,1700.0,"greedy, math, sortings",1853
81,B,Sequence Formatting,1700.0,"implementation, strings",2141
81,A,Plug-in,1400.0,implementation,13949
80,B,Depression,1200.0,"geometry, math",5002
80,A,Panoramix's Prediction,800.0,brute force,66506
79,E,Security System,2900.0,math,160
79,D,Password,2800.0,"bitmasks, dp, shortest paths",1349
79,C,Beaver,1800.0,"data structures, dp, greedy, hashing, strings, two pointers",2115
79,B,Colorful Field,1400.0,"implementation, sortings",8001
79,A,Bus Game,1200.0,greedy,4564
78,E,Evacuation,2300.0,"flows, graphs, shortest paths",695
78,D,Archer's Shot,2300.0,"binary search, geometry, math, two pointers",387
78,C,Beaver Game,2000.0,"dp, games, number theory",2178
78,B,Easter Eggs,1200.0,"constructive algorithms, implementation",15368
78,A,Haiku,800.0,"implementation, strings",15459
77,E,Martian Food,2800.0,geometry,422
77,D,Domino Carpet,2300.0,"dp, implementation",363
77,C,Beavermuncher-0xFF,2100.0,"dfs and similar, dp, dsu, greedy, trees",1172
77,B,Falling Anvils,1800.0,"math, probabilities",2870
77,A,Heroes,1400.0,"brute force, implementation",1956
76,F,Tourist,2300.0,"binary search, data structures, dp",774
76,E,Points,1700.0,"implementation, math",1895
76,D,Plus and xor,1700.0,"dp, greedy, math",2404
76,C,Mutation,2700.0,"bitmasks, dp, math",370
76,B,Mice,2100.0,"greedy, two pointers",802
76,A,Gift,2200.0,"dsu, graphs, sortings, trees",2291
75,E,Ship's Shortest Path,2400.0,"geometry, shortest paths",303
75,D,Big Maximum Sum,2000.0,"data structures, dp, greedy, implementation, math, trees",2062
75,C,Modified GCD,1600.0,"binary search, number theory",15813
75,B,Facetook Priority Wall,1500.0,"expression parsing, implementation, strings",3622
75,A,Life Without Zeros,1000.0,implementation,29778
74,E,Shift It!,2800.0,constructive algorithms,185
74,D,Hanger,2400.0,data structures,413
74,C,Chessboard Billiard,2100.0,"dfs and similar, dsu, graphs, number theory",1413
74,B,Train,1500.0,"dp, games, greedy",1786
74,A,Room Leader,1000.0,implementation,5881
73,F,Plane of Tanks,2900.0,"brute force, geometry",107
73,E,Morrowindows,2400.0,"math, number theory",414
73,D,FreeDiv,2200.0,"dfs and similar, graphs, greedy",755
73,C,LionAge II,1800.0,dp,2490
73,B,Need For Brake,2000.0,"binary search, greedy, sortings",547
73,A,The Elder Trolls IV: Oblivon,1600.0,"greedy, math",1643
72,I,Goofy Numbers,1500.0,"*special, implementation",483
72,H,Reverse It!,1600.0,"*special, implementation",284
72,G,Fibonacci army,1000.0,"*special, dp",2847
72,F,Oil,1900.0,"*special, greedy, math",143
72,E,Ali goes shopping,1800.0,"*special, brute force, strings",181
72,D,Perse-script,2300.0,"*special, expression parsing",83
72,C,Extraordinarily Nice Numbers,1200.0,"*special, math",1054
72,B,INI-file,2200.0,"*special, implementation",117
72,A,"Goshtasp, Vishtasp and Eidi",1800.0,"*special, greedy, math",194
71,E,Nuclear Fusion,2200.0,"bitmasks, dp",947
71,D,Solitaire,2200.0,"brute force, implementation",771
71,C,Round Table Knights,1600.0,"dp, math, number theory",7341
71,B,Progress Bar,1300.0,"implementation, math",5308
71,A,Way Too Long Words,800.0,strings,505142
70,E,Information Reform,2700.0,"dp, implementation, trees",592
70,D,Professor's task,2700.0,"data structures, geometry",1099
70,C,Lucky Tickets,2200.0,"binary search, data structures, sortings, two pointers",632
70,B,Text Messaging,1600.0,"expression parsing, greedy, strings",2105
70,A,Cookies,1300.0,math,3563
69,E,Subsegments,1800.0,"data structures, implementation",5091
69,D,Dot,1900.0,"dp, games",1132
69,C,Game,2000.0,implementation,674
69,B,Bets,1200.0,"greedy, implementation",3625
69,A,Young Physicist,1000.0,"implementation, math",202932
68,E,Contact,2900.0,geometry,84
68,D,Half-decay tree,2500.0,"data structures, divide and conquer, dp, math, probabilities",532
68,C,Synchrophasotron,2200.0,brute force,353
68,B,Energy exchange,1600.0,binary search,5602
68,A,Irrational problem,1100.0,"implementation, number theory",5373
67,E,Save the City!,2500.0,geometry,342
67,D,Optical Experiment,1900.0,"binary search, data structures, dp",1780
67,C,Sequence of Balls,2600.0,dp,745
67,B,Restoration of the Permutation,1800.0,greedy,946
67,A,Partial Teacher,1800.0,"dp, graphs, greedy, implementation",2485
66,E,Petya and Post,2000.0,"data structures, dp",926
66,D,Petya and His Friends,1700.0,"constructive algorithms, math, number theory",3735
66,C,Petya and File System,1800.0,"data structures, implementation",1194
66,B,Petya and Countryside,1100.0,"brute force, implementation",23149
66,A,Petya and Java,1300.0,"implementation, strings",7085
65,E,Harry Potter and Moving Staircases,2900.0,"dfs and similar, implementation",106
65,D,Harry Potter and the Sorting Hat,2200.0,"brute force, dfs and similar, hashing",480
65,C,Harry Potter and the Golden Snitch,2100.0,"binary search, geometry",869
65,B,Harry Potter and the History of Magic,1700.0,"brute force, greedy, implementation",1554
65,A,Harry Potter and Three Spells,1800.0,"implementation, math",2016
